4.875,AWD EX35,nceric ,01/17/2010,,,5,5,5,5,,5,5,4,5,"Bought 7 months ago and couldn't be more pleased.  Handles great, comfortable around town and on long trips.  Beautiful interior, great styling, been trouble free.  Had a snow storm in December and it did well on the slick roads.  A well designed and built car.  ","Power, handling with AWD, maintenance costs are reasonable, reliability. ","Little more back seat room would be nice, but it is fine for two pre-teen children."
4.875,Best car I've ever owned,jjohnson ,12/03/2009,,,5,5,5,5,,5,5,4,5,"When my lease was up on the BMW 325i I was interested in something slightly larger with more amenities.  I considered the X3 but the price difference for a similarly equipped BMW was roughly 13k so opted for the more elegantly-styled EX35 and cannot be happier.  I average 22mpg in heavy city/hills driving so that's not bad given the 305hp V6 performance.  Fit and finish is as good as my BMW and having hands-free bluetooth, leather interior, power seats w/ memory, etc. included underscores the point over the $13k difference in the German counterparts. Infiniti has built a great urban-sized crossover with superb styling, performance and features.",Gorgeous styling and perfect size for urban driving. Excellent fit and finish. All the luxury features you expect in this segment are included (hint to the German competitors).,"Control console is a bit clunky and not intuitive for iPod, climate control. Rear seat legroom is limited, though adequate for short trips and is offset by stunning styling.  A couple of extra MPGs would be nice, but performance is excellent and I would not want to sacrifice that."
3.875,Noise,EXdriver ,10/26/2009,,,4,4,3,4,,4,4,4,4,The biggest complaint I have for this car is the high-pitch noise every time the car starts and accelerates. This is a pretty common problem according to online forums. Infiniti hasn't fixed it and not one of the service mechanics have heard it. I like to drive without the radio but that's not a possibility because of the noise. I am considering trading in this car for the 2009 Buick Enclave.,"Keyless entry, lighting of instrument cluster, smooth highway ride, self-healing paint.","Not sure how to use the CD functions on the center console - wish that was more user-friendly; take care of the noise; move the rear seat belts out so that when the seat is folded down and back up, the belt isn't caught."
4,My EX 35 Journey,Gerry ,10/07/2009,,,4,4,4,4,,5,3,3,5,"Fine car except when I first got this? It created a problem that took the dealership 3 days of back and forth to the shop to resolved and wouldn't have been taken care of had I not had the common sense to mention and insist on the shop mech thoroughly check all components; specially, the battery-- eventually they did at my behest and replaced the bad battery.  So far as the vehicle is concerned, it's awesome.  The 297 est. horsepower is more than enough to carry the car around even at higher level driving fully loaded.  Had the car since Oct 2008 to present with the exception of limited backseat leg space, I cannot complain.  I regret the fact that I opted out on the lane departure option.",Back Camera. Four wheel antilock brakes.,"Provide more leg space for the back seats, more space for cargo space. Better design rear view mirrors to improve visibility due to blind spots. And a better design up-to-date gps. Current gps do not possess complete mapping of even local areas I live in.  "
3.125,Disappointed,Jay ,09/01/2009,,,4,4,2,2,,4,3,2,4,"I bought this car in June with high expectations.  I have been sorely disappointed.   Most recently (with 1800 miles on the car) the battery died.  The seat warmers also did not work.  When they were ""fixed"" the heat was so low that I could often not even tell the warmers were on.  The storage space is really limited and the gas mileage is worse than expected.  Infiniti is also a pain to deal with--even as my car was in the shop with problems, Infiniti was more focused on selling me another car than solving my issues.  What I like is the styling, engine power and cool features like the rear facing camera.  But I really had much higher expectations for this car.  Not recommended.",Engine power.  Rear facing camera.  Styling.,Seat warmers need to be fixed. Generally unreliable.  Not enough storage.  Worse than advertised gas mileage.  Nav system programming not intuitive.
4.25,"Love the car, but it has warts",RCH ,08/02/2009,,,5,4,4,5,,5,5,2,4,"I have owned the EX35 for 18 months. It has 12k miles on it. Have had no significant service issues with the car. I like the overall driving experience of the car. Handles like a sports sedan vs an SUV. Looks are subjective, but it has grown on me. The car has developed annoying interior squeaks and rattles, dealer cannot locate them.  The car gets HORRIBLE mileage, like avg of 16.5.  I've never cracked 20 mpg in 18 months.  With the cost of premium fuel this is a serious deficiency of the car - IMHO. It's NOT due to my driving style. Had I known of this mileage issue I would not have purchased the EX35. Sorry Infiniti - I like it - I don't love it. ","rear view camera, tight turning radius, higher seating position, powerful motor, uniqueness, well equipped - all the toys, ","Rear hatch needs a remote feature, mileage needs to be improved, bad blind spots, rear seating is poor, self-healing paint doesn't work, engine is poorly calibrated annoying (even dangerous) turbo lag under hard acceleration - but there is no turbo!!"
4.625,From a Honda / Toyota Owner,Broudie ,06/22/2009,,,5,5,4,5,,5,5,3,5,"I love the way the EX looks. It is probably one of the best looking vehicles in the entry luxury segment. And with the comparative rarity, you are in the unique position of people staring admiringly at what is essentially a short sporty station wagon. Toyota/Lexus and Honda/Acura have nothing on this car from the looks department.  I love the car's split personality. When driven sedately, its like a luxo-crusier. High seating position, fine appointments, quiet ride and good stereo is made for eating thousands of miles in comfort. But when you decide to gun it, the V6 comes alive and pushes you to the back of your seat. And with the excellent handling, it's hard not to want to drive fast.","Gorgeous looks and comparative rarity, lots of power, quiet until you decide to gun it, amazing comfort even on 10+ hour drives and big wheels, incredible confidence in inclement weather, safe-driving features like bluetooth, auto-dimming mirrors, parking radar, excellent ipod interface, good stereo","Fuel economy, build quality, package efficiency (more seating room, storage nooks and cargo capacity while keeping the gorgeous looks and small size), dash display could be better, 19"" or larger wheel option, rearward visibility could be improved, manual seat and steering wheel adjustments if wanted"
4.75,I love my new car....or crossover!!!,TS ,06/17/2009,,,5,5,5,5,,5,5,3,5,"It is so luxurious!!!  I love my new crossover.  Thanks to the bad economy-- -I was able to get almost everything--- prem, nav and lux style package for 11K under MSRP!!! I wanted the G37 but had to go for EX35---It was a better deal.  I have no regrets!!! I only had it three weeks and so far everything is great.  I did take it back to have the roof rails replaced----the paint was scraped, but even that experience was great.  The service department was nice and I had no problem waiting for my car.","I love the technology....backup camera, keyless entry, ipod interface, and bluetooth.  I have to admit---I had to read the owner manual because it was complicated!!!",Gas mileage could be better---I drive city most of the time.  The hard drive seems a little complicated---CD titles don't record---I think I have to transfer using a compact flash. I also wish it took regular gas!!!
5,This Crossover/SUV thingy is awesome...,Car Buff ,05/23/2009,,,5,5,5,5,,5,5,5,5,"Everyone,  I am a car buff. I research cars for months before I buy one. I always buy new cars that are from an awesome manufacturers. I test drive dozens of cars before I buy. I have to say that I love, love, love this car. It is very nice inside. It looks like a Lexus and feels likes a BMW. No joke. The quality is outstanding. The engine rev is awesome. I really like all the technology that this car has with it. The safety is number one in my book. Star ratings of 5 and 4 is very good. I like the look, style, functionality and ease of use for everything. The dual climate control is a must. The NAV and cameras are also awesome. I am very well pleased.  ","I love the Navigation controls, not only how it looks, but how it works. The bird's eye view is sweet.  The rearview camera is very nice. The technology on this car is state of the art and with the times. I also am pleased with the comfort, feel, and design. The safety is also very good. A+++","None. Well we all know about the back seat. Those are the little things in life. Since, my wife and I are the only ones in the car, I can care less about the back seat. "
4.625,What a deal!,Donna ,05/11/2009,,,4,5,5,5,,5,5,3,5,"I just bought my EX35 a few hours ago after spending 3 weeks test driving EVERY comparably-priced luxury cross-over (Volvo XC60, Audi Q5, BMW X3, Acura RDX). I also test drove the Honda CR-V for the practical side of me looking to save a bundle. All in all, I know I may not have the most ""seasoned"" review, but I can say that I do not have buyer's remorse in the slightest!  I came out of a '01 Toyota Rav4, very dependable and practical for my needs at the time, so the EX35 was a steal (besides, my car was a total loss after a wreck and I needed new wheels)!  I walked in, test drove an EX35 and loved the smooth ride and quiet interior almost immediately. The huge savings sweetened the deal!","iPod interface, well-appointed interior with black lacquer finishes, RF intelligent key with push-button start and voice-activated Bluetooth.","Rear seat legroom needs improvement, a bit more cargo space, passenger seat should also fold flat for longer items (rugs, snowboards, etc), a true panoramic sunroof like the Audi Q5."
